video_path,relative_path,category,binary_label,binary_class,ethnicity,gender,identity,filename,split
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\men\id03889\00052_fake.mp4,RealVideo-FakeAudio\Asian (East)\men\id03889\00052_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),men,id03889,00052_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id01042\00154_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id01042\00154_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id01042,00154_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id04582\00180_id06439_wavtolip.mp4,FakeVideo-RealAudio\Asian (South)\women\id04582\00180_id06439_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (South),women,id04582,00180_id06439_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00708\00043_id01105_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id00708\00043_id01105_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id00708,00043_id01105_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\women\id00491\00122_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\women\id00491\00122_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),women,id00491,00122_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id06232\00025.mp4,RealVideo-RealAudio\Asian (South)\women\id06232\00025.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id06232,00025.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id00832\00078_fake.mp4,RealVideo-FakeAudio\African\women\id00832\00078_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id00832,00078_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00145\00043_id01223_TO3ym8Gwp7k.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id00145\00043_id01223_TO3ym8Gwp7k.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id00145,00043_id01223_TO3ym8Gwp7k.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id00943\00304_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id00943\00304_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id00943,00304_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01217\00005_id00145_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id01217\00005_id00145_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id01217,00005_id00145_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id02808\00056.mp4,RealVideo-RealAudio\African\women\id02808\00056.mp4,RealVideo-RealAudio,0,real,African,women,id02808,00056.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id02316\00094.mp4,RealVideo-RealAudio\African\men\id02316\00094.mp4,RealVideo-RealAudio,0,real,African,men,id02316,00094.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id04221\00053.mp4,RealVideo-RealAudio\Caucasian (American)\men\id04221\00053.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id04221,00053.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id06752\00221.mp4,RealVideo-RealAudio\Asian (South)\women\id06752\00221.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id06752,00221.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01124\00063_id01201_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id01124\00063_id01201_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id01124,00063_id01201_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00418\00052.mp4,RealVideo-RealAudio\Caucasian (American)\women\id00418\00052.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id00418,00052.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id03599\00072_id04554_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id03599\00072_id04554_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id03599,00072_id04554_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01105\00083_id01192_kAht8HG7-1s_faceswap_id04219_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id01105\00083_id01192_kAht8HG7-1s_faceswap_id04219_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id01105,00083_id01192_kAht8HG7-1s_faceswap_id04219_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03103\00130_id00577_wavtolip.mp4,FakeVideo-RealAudio\African\women\id03103\00130_id00577_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,women,id03103,00130_id00577_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id00166\00010_id01452_4MqeoSxSy3w.mp4,FakeVideo-RealAudio\African\men\id00166\00010_id01452_4MqeoSxSy3w.mp4,FakeVideo-RealAudio,1,fake,African,men,id00166,00010_id01452_4MqeoSxSy3w.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00415\00017.mp4,RealVideo-RealAudio\Caucasian (European)\men\id00415\00017.mp4,RealVideo-RealAudio,0,real,Caucasian (European),men,id00415,00017.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id09175\00072_id06462_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\women\id09175\00072_id06462_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id09175,00072_id06462_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03168\03168.mp4,RealVideo-RealAudio\Asian (East)\men\id03168\03168.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id03168,03168.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00292\00072_id00055_XzCF6sJ8Axc.mp4,FakeVideo-RealAudio\Caucasian (European)\men\id00292\00072_id00055_XzCF6sJ8Axc.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),men,id00292,00072_id00055_XzCF6sJ8Axc.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id06437\00028_id06438_vf3xBVgYqYA_faceswap_id02089_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id06437\00028_id06438_vf3xBVgYqYA_faceswap_id02089_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id06437,00028_id06438_vf3xBVgYqYA_faceswap_id02089_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00291\00052_id03556_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id00291\00052_id03556_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id00291,00052_id03556_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id00529\00409.mp4,RealVideo-RealAudio\Caucasian (American)\men\id00529\00409.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id00529,00409.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00496\00015_id00633_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id00496\00015_id00633_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id00496,00015_id00633_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00680\00110_id00180_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\women\id00680\00110_id00180_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),women,id00680,00110_id00180_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01210\00283.mp4,RealVideo-RealAudio\Caucasian (American)\men\id01210\00283.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id01210,00283.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01124\00063_id00708_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id01124\00063_id00708_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id01124,00063_id00708_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id06428\00043_id06428_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id06428\00043_id06428_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id06428,00043_id06428_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\men\id08313\00202_fake.mp4,RealVideo-FakeAudio\Asian (South)\men\id08313\00202_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),men,id08313,00202_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id07377\00025.mp4,RealVideo-RealAudio\Asian (South)\women\id07377\00025.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id07377,00025.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id03713\00249_fake.mp4,RealVideo-FakeAudio\African\women\id03713\00249_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id03713,00249_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01036\00010_id02040_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id01036\00010_id02040_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id01036,00010_id02040_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id00080\00281.mp4,RealVideo-RealAudio\Asian (South)\women\id00080\00281.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id00080,00281.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01783\00015_id04547_wavtolip.mp4,FakeVideo-RealAudio\African\women\id01783\00015_id04547_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,women,id01783,00015_id04547_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id07163\00141_id00033_gduDuRWhnlQ.mp4,FakeVideo-RealAudio\Asian (South)\men\id07163\00141_id00033_gduDuRWhnlQ.mp4,FakeVideo-RealAudio,1,fake,Asian (South),men,id07163,00141_id00033_gduDuRWhnlQ.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id08457\00417.mp4,RealVideo-RealAudio\Asian (South)\men\id08457\00417.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id08457,00417.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id04055\00001_id02586_dEYzYDsbAeo_id00577_wavtolip.mp4,FakeVideo-FakeAudio\African\women\id04055\00001_id02586_dEYzYDsbAeo_id00577_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,women,id04055,00001_id02586_dEYzYDsbAeo_id00577_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01211\00023.mp4,RealVideo-RealAudio\Caucasian (American)\men\id01211\00023.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id01211,00023.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id00701\00092.mp4,RealVideo-RealAudio\African\men\id00701\00092.mp4,RealVideo-RealAudio,0,real,African,men,id00701,00092.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id00775\00092_0.mp4,FakeVideo-RealAudio\Caucasian (American)\men\id00775\00092_0.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),men,id00775,00092_0.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id02824\00130_id05252_wavtolip.mp4,FakeVideo-FakeAudio\African\women\id02824\00130_id05252_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,women,id02824,00130_id05252_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id08299\00110_0_id01204_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id08299\00110_0_id01204_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id08299,00110_0_id01204_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\men\id03344\00114_fake.mp4,RealVideo-FakeAudio\Asian (South)\men\id03344\00114_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),men,id03344,00114_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06535\00183.mp4,RealVideo-RealAudio\Asian (East)\men\id06535\00183.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id06535,00183.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00332\00293_id03371_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\women\id00332\00293_id03371_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),women,id00332,00293_id03371_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id00414\00052_id04537_G1e1UFopjfI.mp4,FakeVideo-RealAudio\Asian (South)\men\id00414\00052_id04537_G1e1UFopjfI.mp4,FakeVideo-RealAudio,1,fake,Asian (South),men,id00414,00052_id04537_G1e1UFopjfI.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02365\00028.mp4,RealVideo-RealAudio\Asian (East)\men\id02365\00028.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id02365,00028.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00597\00019.mp4,RealVideo-RealAudio\Asian (East)\men\id00597\00019.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id00597,00019.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id01661\00059_fake.mp4,RealVideo-FakeAudio\African\women\id01661\00059_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id01661,00059_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\men\id06807\00015_fake.mp4,RealVideo-FakeAudio\Asian (East)\men\id06807\00015_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),men,id06807,00015_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01691\00045_id01691_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id01691\00045_id01691_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id01691,00045_id01691_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01528\00017_id01452_4MqeoSxSy3w_faceswap_id00701_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id01528\00017_id01452_4MqeoSxSy3w_faceswap_id00701_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id01528,00017_id01452_4MqeoSxSy3w_faceswap_id00701_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id02466\00136_id01217_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id02466\00136_id01217_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id02466,00136_id01217_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01058\00005_4_id00265_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id01058\00005_4_id00265_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id01058,00005_4_id00265_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00823\00125_id01018_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id00823\00125_id01018_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id00823,00125_id01018_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01168\00028_id03757_L-M-XbdFLQM_faceswap_id00243_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id01168\00028_id03757_L-M-XbdFLQM_faceswap_id00243_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id01168,00028_id03757_L-M-XbdFLQM_faceswap_id00243_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id07689\00028.mp4,RealVideo-RealAudio\Asian (South)\women\id07689\00028.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id07689,00028.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01170\00021_id01597_52WEZxe4_GE_id01076_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id01170\00021_id01597_52WEZxe4_GE_id01076_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id01170,00021_id01597_52WEZxe4_GE_id01076_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\men\id08299\00110_fake.mp4,RealVideo-FakeAudio\Asian (East)\men\id08299\00110_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),men,id08299,00110_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id03180\00039_id04537_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id03180\00039_id04537_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id03180,00039_id04537_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id07039\00105.mp4,RealVideo-RealAudio\Asian (East)\women\id07039\00105.mp4,RealVideo-RealAudio,0,real,Asian (East),women,id07039,00105.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id03940\00025.mp4,RealVideo-RealAudio\Asian (East)\women\id03940\00025.mp4,RealVideo-RealAudio,0,real,Asian (East),women,id03940,00025.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00184\00241_id01239_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id00184\00241_id01239_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id00184,00241_id01239_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id01281\00040.mp4,RealVideo-RealAudio\Asian (East)\women\id01281\00040.mp4,RealVideo-RealAudio,0,real,Asian (East),women,id01281,00040.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00383\00171.mp4,RealVideo-RealAudio\Caucasian (American)\women\id00383\00171.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id00383,00171.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00813\00169.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00813\00169.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00813,00169.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id06753\00021_id07058_JXJTxhrICl0_id07463_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id06753\00021_id07058_JXJTxhrICl0_id07463_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id06753,00021_id07058_JXJTxhrICl0_id07463_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id08613\00074.mp4,RealVideo-RealAudio\Asian (East)\men\id08613\00074.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id08613,00074.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id03344\00114.mp4,RealVideo-RealAudio\Asian (South)\men\id03344\00114.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id03344,00114.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id04547\00052_fake.mp4,RealVideo-FakeAudio\African\women\id04547\00052_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id04547,00052_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\women\id04701\00017_fake.mp4,RealVideo-FakeAudio\Asian (East)\women\id04701\00017_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),women,id04701,00017_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00735\00037_id03649_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id00735\00037_id03649_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id00735,00037_id03649_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id01532\00065_id04820_wavtolip.mp4,FakeVideo-FakeAudio\African\women\id01532\00065_id04820_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,women,id01532,00065_id04820_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02553\00043.mp4,RealVideo-RealAudio\Asian (East)\men\id02553\00043.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id02553,00043.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id00775\00092_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id00775\00092_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id00775,00092_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id00732\00118_id07108_wavtolip.mp4,FakeVideo-RealAudio\Asian (South)\men\id00732\00118_id07108_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (South),men,id00732,00118_id07108_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id01156\00078_id00292_qELK8N_DykA_faceswap.mp4,FakeVideo-RealAudio\Caucasian (European)\men\id01156\00078_id00292_qELK8N_DykA_faceswap.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),men,id01156,00078_id00292_qELK8N_DykA_faceswap.mp4,train
